"","ensembl_ids","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"14958","ENSG00000198624.13",408.103791076766,-0.57754260635356,0.193359784662813,-2.98688068649175,0.00281839694595297,0.0182443378772865,"CCDC69"
"14975","ENSG00000198682.13",1406.22247250774,-0.881641297338109,0.303931118006649,-2.90079312418026,0.00372219525745177,0.0224777228168447,"PAPSS2"
"14985","ENSG00000198711.5",32.6678259151283,-1.20308074071638,0.460886649786894,-2.61036144412659,0.00904466028947992,0.0434058739018114,"SSBP3-AS1"
"14987","ENSG00000198715.13",197.658351845222,-0.598869148932717,0.2353806194498,-2.54425853042858,0.0109509998596461,0.0499888334371722,"GLMP"
"14995","ENSG00000198729.5",1237.0641871623,-0.63600852204859,0.193776312367037,-3.28217889111187,0.00103008232679997,0.00865825955769701,"PPP1R14C"
"15003","ENSG00000198742.10",1776.83058613652,-0.440218267706972,0.157408371511675,-2.79666363027154,0.00516332578564665,0.0287083321762382,"SMURF1"
"15004","ENSG00000198743.7",1375.5208863805,-1.30570391510238,0.25511606143715,-5.11807805336494,3.08664869012886e-07,1.40190250895106e-05,"SLC5A3"
"15045","ENSG00000198832.11",347.579758604587,-1.09413052273042,0.261696649207397,-4.18091147152332,2.90342897002633e-05,0.000558285683403181,"SELENOM"
"15065","ENSG00000198862.14",114.842885978518,-0.920805371205219,0.272631092792868,-3.37747746147503,0.000731539478798673,0.00669143464430551,"LTN1"
"15069","ENSG00000198873.12",777.421844856497,-0.738114200787167,0.185142229289104,-3.98674145612984,6.69869526889394e-05,0.00104619579166809,"GRK5"
"15075","ENSG00000198887.9",1715.41547507906,-0.465557505952425,0.171103331690064,-2.72091432325663,0.00651016321059405,0.0338547418723223,"SMC5"
"15084","ENSG00000198909.8",869.587399615255,-0.500141099873081,0.185612044020566,-2.69455089788066,0.00704835607585804,0.0360120650075804,"MAP3K3"
"15086","ENSG00000198911.12",9829.92376955844,-0.687247993124893,0.174244134016917,-3.9441671709773,8.00777845688162e-05,0.0011919098049358,"SREBF2"
"15111","ENSG00000198959.12",4256.13290849843,-1.79683641566686,0.614974085494533,-2.92180834615482,0.00348005611498961,0.0213672458287731,"TGM2"
"15112","ENSG00000198961.10",3103.96909986079,-0.432772961459728,0.15478352974633,-2.7959884502504,0.00517412494689003,0.028746031646683,"PJA2"
"15113","ENSG00000198963.11",51.5353440735292,-1.02679695624333,0.382629354360068,-2.68352896750591,0.00728496639013224,0.0368654860902836,"RORB"
"15323","ENSG00000203362.2",12.0424577539882,-1.95668242529182,0.728785487751566,-2.68485371645989,0.00725615572105356,0.0367757213128728,NA
"15326","ENSG00000203392.3",48.4406581418738,-2.44442425336386,0.396413804274511,-6.16634493301129,6.98865485296846e-10,9.4302521916335e-08,NA
"15334","ENSG00000203485.14",7427.31707771297,-0.539146870946026,0.164236983083172,-3.28273730328445,0.00102804418085383,0.00865129414782052,"INF2"
"15362","ENSG00000203722.8",52.5760366228629,-1.87360008616438,0.434657202814978,-4.31052349766747,1.62868520480556e-05,0.000351963301207679,"RAET1G"
"15402","ENSG00000203985.11",278.947583781899,-1.16908744430625,0.212508324963727,-5.50137244978896,3.76846188605407e-08,2.57950314554495e-06,"LDLRAD1"
"15410","ENSG00000204052.5",89.458105117641,-0.981924481052945,0.30595615983208,-3.2093633335961,0.00133029271391489,0.0104741013845381,"LRRC73"
"15417","ENSG00000204103.4",48.7586259767563,-1.31891359496917,0.395163397600144,-3.33764109474469,0.000844928111425714,0.007446474713137,"MAFB"
"15421","ENSG00000204116.12",299.196627431836,-0.906468459703562,0.268426989221702,-3.37696467233733,0.000732904626210776,0.00669535988669947,"CHIC1"
"15468","ENSG00000204406.14",510.222231055217,-0.506306077390912,0.183448960914601,-2.7599288372454,0.00578139535223328,0.0312108082675658,"MBD5"
"15502","ENSG00000204653.10",14.0554249154094,-1.76808984262769,0.66803915052389,-2.64668596330189,0.00812847988232282,0.0400986321367277,"ASPDH"
"15542","ENSG00000204941.14",25.2725582197974,-3.20499185947809,0.632795033088211,-5.06481829327399,4.08790083361726e-07,1.7721669492645e-05,"PSG5"
"15580","ENSG00000205143.5",28.9260100681721,-1.36348293005143,0.488610887672013,-2.79052916022348,0.00526219598558059,0.0291222343403156,"ARID3C"
"15584","ENSG00000205189.12",935.113886802604,-1.05318834694585,0.200112488711615,-5.26298160462948,1.41737764972765e-07,7.37345623891048e-06,"ZBTB10"
"15587","ENSG00000205213.14",1564.45941526575,-0.828777776224225,0.196583313807734,-4.2159111074646,2.48771746117308e-05,0.000491345902388102,"LGR4"
"15594","ENSG00000205269.6",486.138348735946,-0.752348887810617,0.183582849256302,-4.09814364935722,4.16476798647357e-05,0.000735570010055443,"TMEM170B"
"15606","ENSG00000205339.10",14369.7647963123,-0.676817029967184,0.179198182749846,-3.77691904896154,0.000158780309632849,0.00206206436208112,"IPO7"
"15619","ENSG00000205426.11",37.9769121963227,-1.51736621454408,0.463768932689341,-3.27181513807976,0.00106859422453423,0.00889314076566999,"KRT81"
"15620","ENSG00000205436.8",104.931722023115,-0.83915835252856,0.306760671474098,-2.73554738453301,0.00622766193815019,0.0328392671165413,"EXOC3L4"
"15627","ENSG00000205488.9",30.5176002242116,-1.18265937369086,0.452325614095824,-2.61461950602762,0.00893269048974166,0.0429957680729152,NA
"15667","ENSG00000205744.10",407.113829216035,-0.832065281297244,0.190392576092111,-4.37026116446208,1.24098022609348e-05,0.000284510626834828,"DENND1C"
"15704","ENSG00000206073.11",29.3194666676321,-2.86115399310887,0.705272586269035,-4.05680590570614,4.97483908640644e-05,0.000852335903833898,"SERPINB4"
"15726","ENSG00000206418.5",1883.20006597272,-0.530150961710753,0.174770361358742,-3.03341457664289,0.00241803158749819,0.0162481727997882,"RAB12"
"16027","ENSG00000213023.11",30.7168156225604,-2.12853696510645,0.474445035663444,-4.48637208761178,7.244617733734e-06,0.000186659779951746,"SYT3"
"16061","ENSG00000213085.10",41.9416152308863,-1.76363739404721,0.455509653114212,-3.87178928479262,0.00010803933320681,0.00151233923762879,"CFAP45"
"16105","ENSG00000213199.8",21.9875894170382,-2.00460524552357,0.565001395271207,-3.54796512415928,0.000388219622969457,0.0041114929143376,"ASIC3"
"16163","ENSG00000213347.11",903.571732497288,-0.969231662582467,0.214520993064525,-4.51812034214729,6.23910225628742e-06,0.000166796072048363,"MXD3"
"16168","ENSG00000213366.13",25.0209888855835,-1.28463002192403,0.500774436703532,-2.56528673943586,0.0103090572123788,0.0478991141540405,"GSTM2"
"16190","ENSG00000213420.8",343.493608457802,-1.24686572789969,0.287520160146204,-4.33662017740132,1.44690332716244e-05,0.00032186366762771,"GPC2"
"16201","ENSG00000213445.10",2141.39342544905,-0.701401294547766,0.175066072244336,-4.00649472256871,6.16265015967311e-05,0.000985854297777722,"SIPA1"
